D_pth [mm],d_apad [mm],shield [mm],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.3,0.6,1.35,39.25,-17.94951748,-0.551703172,-165.5211986,98.83565726
0.3,0.6,1.35,39.3,-18.19039582,-0.547724602,-166.2917752,97.99139956
0.3,0.6,1.35,39.35,-18.44225178,-0.543926045,-167.0441411,97.14526218
0.3,0.6,1.35,39.4,-18.70556547,-0.540316589,-167.7758916,96.29741085
0.3,0.6,1.35,39.45,-18.98085723,-0.536902578,-168.4846036,95.44801437
0.3,0.6,1.35,39.5,-19.26869922,-0.533687658,-169.1678206,94.59724191
0.3,0.6,1.35,39.55,-19.56972903,-0.530672868,-169.823028,93.74526048
0.3,0.6,1.35,39.6,-19.88466525,-0.52785679,-170.4476146,92.89223237
0.3,0.6,1.35,39.65,-20.21432559,-0.52523573,-171.0388195,92.03831269
0.3,0.6,1.35,39.7,-20.55964785,-0.522803956,-171.5936588,91.18364704
0.3,0.6,1.35,39.75,-20.92171446,-0.520553979,-172.1088272,90.3283693
0.3,0.6,1.35,39.8,-21.30178128,-0.518476862,-172.5805688,89.47259957
0.3,0.6,1.35,39.85,-21.70131169,-0.516562589,-173.0045058,88.61644232
0.3,0.6,1.35,39.9,-22.12201735,-0.514800448,-173.3754121,87.75998477
0.3,0.6,1.35,39.95,-22.56590724,-0.513179462,-173.6869128,86.90329543
0.3,0.6,1.35,40,-23.03534717,-0.51168884,-173.9310795,86.04642299
0.3,0.6,1.35,40.05,-23.53313245,-0.510318457,-174.0978819,85.18939539
0.3,0.6,1.35,40.1,-24.06257703,-0.509059353,-174.1744319,84.33221922
0.3,0.6,1.35,40.15,-24.62762305,-0.507904251,-174.1439257,83.47487946
0.3,0.6,1.35,40.2,-25.23297479,-0.506848085,-173.9841389,82.61733942
0.3,0.6,1.35,40.25,-25.88426012,-0.50588854,-173.6652414,81.75954113
0.3,0.6,1.35,40.3,-26.58821819,-0.505026591,-173.1465625,80.90140596
0.3,0.6,1.35,40.35,-27.35289977,-0.504267047,-172.3716952,80.04283564
0.3,0.6,1.35,40.4,-28.18783396,-0.503619084,-171.260927,79.18371363
0.3,0.6,1.35,40.45,-29.10403189,-0.503096773,-169.6992989,78.32390677
0.3,0.6,1.35,40.5,-30.11348893,-0.50271959,-167.5174964,77.46326738
0.3,0.6,1.35,40.55,-31.22732045,-0.502512901,-164.4613126,76.60163562
0.3,0.6,1.35,40.6,-32.45036123,-0.502508435,-160.1448994,75.73884232
0.3,0.6,1.35,40.65,-33.76706048,-0.502744709,-153.9907321,74.87471202
0.3,0.6,1.35,40.7,-35.1084312,-0.503267428,-145.2043835,74.00906651
0.3,0.6,1.35,40.75,-36.29229808,-0.504129835,-132.9887694,73.14172858
0.3,0.6,1.35,40.8,-36.98830391,-0.505393017,-117.4117493,72.27252622
0.3,0.6,1.35,40.85,-36.88761506,-0.507126149,-100.5646615,71.40129705
0.3,0.6,1.35,40.9,-36.0320064,-0.50940668,-85.64054916,70.52789312
0.3,0.6,1.35,40.95,-34.76330854,-0.512320443,-74.30959704,69.65218592
0.3,0.6,1.35,41,-33.38899126,-0.515961697,-66.36583636,68.77407171
0.3,0.6,1.4,37,-13.06861225,-0.672658524,-132.8766291,132.7122081
0.3,0.6,1.4,37.05,-13.17295666,-0.659796598,-133.909865,131.8305329
0.3,0.6,1.4,37.1,-13.28096719,-0.64893192,-134.9079866,130.953932
0.3,0.6,1.4,37.15,-13.39201999,-0.63987007,-135.8723349,130.082722
0.3,0.6,1.4,37.2,-13.50554995,-0.63242131,-136.8045836,129.2171194
0.3,0.6,1.4,37.25,-13.62105261,-0.626401784,-137.7066792,128.3572468
0.3,0.6,1.4,37.3,-13.7380847,-0.621634568,-138.5807863,127.50314
0.3,0.6,1.4,37.35,-13.85626394,-0.617950577,-139.4292379,126.6547543
0.3,0.6,1.4,37.4,-13.9752681,-0.615189304,-140.2544907,125.8119727
0.3,0.6,1.4,37.45,-14.09483355,-0.613199432,-141.0590864,124.9746124
0.3,0.6,1.4,37.5,-14.21475357,-0.611839304,-141.8456173,124.1424327
0.3,0.6,1.4,37.55,-14.33487643,-0.610977266,-142.6166968,123.3151423
0.3,0.6,1.4,37.6,-14.45510346,-0.610491902,-143.3749333,122.492406
0.3,0.6,1.4,37.65,-14.57538713,-0.610272149,-144.1229084,121.6738522
0.3,0.6,1.4,37.7,-14.69572912,-0.61021733,-144.8631567,120.8590791
0.3,0.6,1.4,37.75,-14.81617868,-0.610237091,-145.5981494,120.0476614
0.3,0.6,1.4,37.8,-14.93683095,-0.610251265,-146.3302784,119.2391561
0.3,0.6,1.4,37.85,-15.05782554,-0.610189669,-147.0618425,118.4331084
0.3,0.6,1.4,37.9,-15.17934522,-0.609991838,-147.7950346,117.6290567
0.3,0.6,1.4,37.95,-15.30161472,-0.609606705,-148.5319288,116.8265383
0.3,0.6,1.4,38,-15.42489969,-0.608992246,-149.2744689,116.0250933
0.3,0.6,1.4,38.05,-15.54950567,-0.608115073,-150.0244562,115.2242694
0.3,0.6,1.4,38.1,-15.67577722,-0.606949999,-150.7835372,114.4236256
0.3,0.6,1.4,38.15,-15.80409698,-0.605479578,-151.5531917,113.6227359
0.3,0.6,1.4,38.2,-15.93488477,-0.60369361,-152.3347201,112.8211927
0.3,0.6,1.4,38.25,-16.06859668,-0.601588638,-153.1292311,112.0186094
0.3,0.6,1.4,38.3,-16.20572405,-0.599167419,-153.9376287,111.2146233
0.3,0.6,1.4,38.35,-16.34679243,-0.596438386,-154.7605997,110.4088977
0.3,0.6,1.4,38.4,-16.49236041,-0.593415098,-155.5986013,109.6011242
0.3,0.6,1.4,38.45,-16.64301841,-0.590115684,-156.4518495,108.7910237
0.3,0.6,1.4,38.5,-16.7993874,-0.58656228,-157.3203084,107.9783486
0.3,0.6,1.4,38.55,-16.96211754,-0.582780468,-158.2036803,107.1628832
0.3,0.6,1.4,38.6,-17.13188696,-0.578798715,-159.1013983,106.3444444
0.3,0.6,1.4,38.65,-17.30940054,-0.574647812,-160.0126201,105.5228827
0.3,0.6,1.4,38.7,-17.49538903,-0.570360333,-160.9362251,104.6980817
0.3,0.6,1.4,38.75,-17.69060843,-0.565970087,-161.8708128,103.8699582
0.3,0.6,1.4,38.8,-17.89584002,-0.561511603,-162.8147054,103.0384619
0.3,0.6,1.4,38.85,-18.11189107,-0.557019617,-163.7659521,102.203574
0.3,0.6,1.4,38.9,-18.33959664,-0.552528591,-164.7223365,101.365307
0.3,0.6,1.4,38.95,-18.57982261,-0.548072253,-165.6813856,100.5237025
0.3,0.6,1.4,39,-18.83347041,-0.543683165,-166.6403809,99.67883027
0.3,0.6,1.4,39.05,-19.10148376,-0.539392326,-167.5963691,98.83078605
0.3,0.6,1.4,39.1,-19.3848579,-0.535228807,-168.5461717,97.97968956
0.3,0.6,1.4,39.15,-19.68465183,-0.531219432,-169.4863922,97.12568219
0.3,0.6,1.4,39.2,-20.00200422,-0.527388494,-170.4134168,96.26892446
0.3,0.6,1.4,39.25,-20.33815374,-0.523757525,-171.3234072,95.40959339
0.3,0.6,1.4,39.3,-20.69446479,-0.520345104,-172.2122804,94.54787967
0.3,0.6,1.4,39.35,-21.07245987,-0.517166729,-173.0756707,93.68398472
0.3,0.6,1.4,39.4,-21.47386026,-0.514234724,-173.9088669,92.81811762
0.3,0.6,1.4,39.45,-21.90063723,-0.51155822,-174.7067153,91.95049214
0.3,0.6,1.4,39.5,-22.35507673,-0.509143173,-175.463476,91.08132352
0.3,0.6,1.4,39.55,-22.83986193,-0.506992445,-176.1726125,90.21082548
0.3,0.6,1.4,39.6,-23.35817942,-0.505105939,-176.8264876,89.33920714
0.3,0.6,1.4,39.65,-23.91385782,-0.503480785,-177.4159226,88.46667006
0.3,0.6,1.4,39.7,-24.51155129,-0.502111581,-177.9295524,87.59340543
0.3,0.6,1.4,39.75,-25.15698664,-0.50099068,-178.3528684,86.71959138
0.3,0.6,1.4,39.8,-25.85730232,-0.500108528,-178.6667682,85.84539045
0.3,0.6,1.4,39.85,-26.62152293,-0.499454044,-178.8452995,84.9709473
0.3,0.6,1.4,39.9,-27.46123768,-0.499015046,-178.8520344,84.09638666
0.3,0.6,1.4,39.95,-28.39159183,-0.498778705,-178.6340215,83.22181153
0.3,0.6,1.4,40,-29.43276505,-0.498732043,-178.1112266,82.34730166
0.3,0.6,1.4,40.05,-30.61220685,-0.498862456,-177.1570904,81.47291234
0.3,0.6,1.4,40.1,-31.96799422,-0.499158258,-175.5604103,80.59867355
0.3,0.6,1.4,40.15,-33.55349963,-0.499609252,-172.9449307,79.72458938
0.3,0.6,1.4,40.2,-35.44147028,-0.500207307,-168.5855854,78.85063787
0.3,0.6,1.4,40.25,-37.71197731,-0.50094696,-160.9604984,77.97677118
0.3,0.6,1.4,40.3,-40.32827102,-0.501826008,-146.7409147,77.10291618
0.3,0.6,1.4,40.35,-42.50129108,-0.502846106,-120.6278434,76.22897535
0.3,0.6,1.4,40.4,-42.19230027,-0.504013366,-87.11078633,75.35482812
0.3,0.6,1.4,40.45,-39.75857078,-0.505338939,-63.55246575,74.48033262
0.3,0.6,1.4,40.5,-37.14721959,-0.50683958,-51.00354295,73.60532781
0.3,0.6,1.4,40.55,-34.91527062,-0.5085382,-44.23167971,72.72963597
0.3,0.6,1.4,40.6,-33.05333258,-0.510464384,-40.35618512,71.85306566
0.3,0.6,1.4,40.65,-31.47963845,-0.51265488,-38.06375103,70.97541506
0.3,0.6,1.4,40.7,-30.12545565,-0.515154047,-36.71937881,70.09647563
0.3,0.6,1.4,40.75,-28.94106181,-0.518014257,-35.98883733,69.21603628
0.3,0.6,1.4,40.8,-27.89111779,-0.521296252,-35.68248085,68.33388784
0.3,0.6,1.4,40.85,-26.95022742,-0.525069429,-35.68581812,67.4498279
0.3,0.6,1.4,40.9,-26.09982538,-0.529412069,-35.92606876,66.56366601
0.3,0.6,1.4,40.95,-25.32611331,-0.534411484,-36.3548417,65.67522923
0.3,0.6,1.4,41,-24.61869073,-0.540164088,-36.93857924,64.78436792
0.3,0.6,1.45,37,-13.73984429,-0.652683194,-136.7979993,128.6578866
0.3,0.6,1.45,37.05,-13.87009546,-0.637488847,-137.8505131,127.7446133
0.3,0.6,1.45,37.1,-14.00512114,-0.624770244,-138.8559674,126.8385354
0.3,0.6,1.45,37.15,-14.14415172,-0.614287894,-139.8159546,125.9399849
0.3,0.6,1.45,37.2,-14.2864949,-0.605807831,-140.7325057,125.0491661
0.3,0.6,1.45,37.25,-14.43153786,-0.599103237,-141.6080064,124.1661638
0.3,0.6,1.45,37.3,-14.5787477,-0.593955846,-142.4451206,123.290953
0.3,0.6,1.45,37.35,-14.72767063,-0.590157131,-143.246723,122.4234081
0.3,0.6,1.45,37.4,-14.87793021,-0.58750928,-144.0158392,121.5633127
0.3,0.6,1.45,37.45,-15.02922503,-0.585825976,-144.7555952,120.7103703
0.3,0.6,1.45,37.5,-15.18132602,-0.584932993,-145.4691737,119.8642133
0.3,0.6,1.45,37.55,-15.33407377,-0.584668622,-146.1597772,119.0244134
0.3,0.6,1.45,37.6,-15.48737576,-0.584883936,-146.830597,118.190491
0.3,0.6,1.45,37.65,-15.64120385,-0.585442923,-147.4847877,117.361924
0.3,0.6,1.45,37.7,-15.79559207,-0.586222489,-148.125445,116.5381567
0.3,0.6,1.45,37.75,-15.95063469,-0.587112355,-148.755587,115.7186081
0.3,0.6,1.45,37.8,-16.1064847,-0.588014857,-149.378138,114.9026798
0.3,0.6,1.45,37.85,-16.26335264,-0.588844659,-149.9959133,114.0897628
0.3,0.6,1.45,37.9,-16.42150588,-0.589528404,-150.6116058,113.2792449
0.3,0.6,1.45,37.95,-16.58126829,-0.59000429,-151.2277725,112.4705165
0.3,0.6,1.45,38,-16.74302026,-0.590221608,-151.8468202,111.6629766
0.3,0.6,1.45,38.05,-16.90719912,-0.590140226,-152.4709915,110.8560381
0.3,0.6,1.45,38.1,-17.07429992,-0.589730035,-153.102349,110.0491329
0.3,0.6,1.45,38.15,-17.24487652,-0.588970375,-153.7427582,109.2417156
0.3,0.6,1.45,38.2,-17.41954299,-0.58784942,-154.3938683,108.4332683
0.3,0.6,1.45,38.25,-17.59897536,-0.586363549,-155.0570912,107.6233035
0.3,0.6,1.45,38.3,-17.78391365,-0.584516701,-155.733578,106.8113673
0.3,0.6,1.45,38.35,-17.97516422,-0.582319709,-156.4241933,105.9970427
0.3,0.6,1.45,38.4,-18.17360244,-0.579789629,-157.1294861,105.1799508
0.3,0.6,1.45,38.45,-18.38017584,-0.576949058,-157.8496586,104.3597537
0.3,0.6,1.45,38.5,-18.59590769,-0.573825443,-158.5845322,103.5361556
0.3,0.6,1.45,38.55,-18.82190127,-0.570450398,-159.3335093,102.7089038
0.3,0.6,1.45,38.6,-19.05934495,-0.566859014,-160.0955329,101.8777895
0.3,0.6,1.45,38.65,-19.30951839,-0.563089174,-160.8690416,101.0426483
0.3,0.6,1.45,38.7,-19.57380034,-0.55918088,-161.6519202,100.2033601
0.3,0.6,1.45,38.75,-19.85367831,-0.555175589,-162.4414432,99.35984835
0.3,0.6,1.45,38.8,-20.15076109,-0.551115567,-163.2342118,98.51207966
0.3,0.6,1.45,38.85,-20.46679477,-0.547043261,-164.0260778,97.66006234
0.3,0.6,1.45,38.9,-20.80368353,-0.5430007,-164.8120518,96.80384491
0.3,0.6,1.45,38.95,-21.16351666,-0.539028922,-165.5861884,95.94351414
0.3,0.6,1.45,39,-21.5486038,-0.535167441,-166.3414362,95.07919278
0.3,0.6,1.45,39.05,-21.96152093,-0.531453744,-167.0694388,94.21103696
0.3,0.6,1.45,39.1,-22.40517048,-0.527922847,-167.7602622,93.33923321
0.3,0.6,1.45,39.15,-22.88286015,-0.524606887,-168.4020154,92.46399532
0.3,0.6,1.45,39.2,-23.39840647,-0.521534775,-168.9803101,91.5855608
0.3,0.6,1.45,39.25,-23.95627131,-0.518731907,-169.4774803,90.70418723
0.3,0.6,1.45,39.3,-24.56174285,-0.516219933,-169.8714341,89.82014833
0.3,0.6,1.45,39.35,-25.22117616,-0.514016593,-170.1339305,88.93372999
0.3,0.6,1.45,39.4,-25.9423143,-0.51213562,-170.2279401,88.04522605
0.3,0.6,1.45,39.45,-26.73471579,-0.510586711,-170.1034966,87.15493414
0.3,0.6,1.45,39.5,-27.61031668,-0.509375567,-169.6909923,86.26315147
0.3,0.6,1.45,39.55,-28.58413987,-0.508504006,-168.8899805,85.37017061
0.3,0.6,1.45,39.6,-29.67508714,-0.507970141,-167.5498,84.4762754
0.3,0.6,1.45,39.65,-30.90646189,-0.507768632,-165.4347923,83.58173696
0.3,0.6,1.45,39.7,-32.30487522,-0.507890993,-162.1599199,82.68680991
0.3,0.6,1.45,39.75,-33.89279284,-0.508325974,-157.0711663,81.79172873
0.3,0.6,1.45,39.8,-35.65880209,-0.509059997,-149.0444678,80.89670445
0.3,0.6,1.45,39.85,-37.46025404,-0.510077642,-136.321677,80.00192162
0.3,0.6,1.45,39.9,-38.81276339,-0.511362193,-117.3566624,79.1075356
0.3,0.6,1.45,39.95,-38.93837395,-0.512896222,-94.46760476,78.21367019
0.3,0.6,1.45,40,-37.74173096,-0.514662215,-74.47347433,77.3204157
0.3,0.6,1.45,40.05,-35.97025284,-0.516643237,-60.69442841,76.42782743
0.3,0.6,1.45,40.1,-34.18173424,-0.518823615,-51.90635501,75.53592456
0.3,0.6,1.45,40.15,-32.55846033,-0.521189655,-46.27135472,74.64468949
0.3,0.6,1.45,40.2,-31.12349015,-0.523730365,-42.56625757,73.75406771
0.3,0.6,1.45,40.25,-29.85631677,-0.526438198,-40.07792978,72.86396809
0.3,0.6,1.45,40.3,-28.72965898,-0.52930979,-38.39061436,71.97426371
0.3,0.6,1.45,40.35,-27.71903513,-0.532346704,-37.25382253,71.08479318
0.3,0.6,1.45,40.4,-26.80444253,-0.535556159,-36.51079013,70.19536242
0.3,0.6,1.45,40.45,-25.96997488,-0.538951749,-36.05992998,69.30574707
0.3,0.6,1.45,40.5,-25.20304695,-0.542554139,-35.83345046,68.41569529
0.3,0.6,1.45,40.55,-24.4936722,-0.546391734,-35.78504028,67.52493116
0.3,0.6,1.45,40.6,-23.83388427,-0.550501313,-35.88249809,66.63315859
0.3,0.6,1.45,40.65,-23.21729602,-0.55492862,-36.10315733,65.7400657
0.3,0.6,1.45,40.7,-22.63876861,-0.559728912,-36.4309464,64.8453298
0.3,0.6,1.45,40.75,-22.09416352,-0.564967434,-36.85443613,63.94862284
0.3,0.6,1.45,40.8,-21.58015593,-0.570719847,-37.36550001,63.04961732
0.3,0.6,1.45,40.85,-21.09409281,-0.577072561,-37.95836346,62.14799274
0.3,0.6,1.45,40.9,-20.63388381,-0.584122999,-38.6289052,61.24344252
0.3,0.6,1.45,40.95,-20.1979158,-0.591979746,-39.37412417,60.3356813
0.3,0.6,1.45,41,-19.78498449,-0.600762607,-40.19171704,59.42445271
0.3,0.6,1.5,37,-15.2543713,-0.604795062,-139.7635683,-55.5559212
0.3,0.6,1.5,37.05,-15.42824591,-0.587654092,-140.9068449,-56.50069756
0.3,0.6,1.5,37.1,-15.60779065,-0.573507314,-141.9840411,-57.43689892
0.3,0.6,1.5,37.15,-15.79204663,-0.562073216,-142.9974106,-58.36408824
0.3,0.6,1.5,37.2,-15.98017113,-0.553075499,-143.9497405,-59.28198683
0.3,0.6,1.5,37.25,-16.17143819,-0.546245239,-144.8442246,-60.1904642
0.3,0.6,1.5,37.3,-16.36523677,-0.541322767,-145.6843526,-61.08952698
0.3,0.6,1.5,37.35,-16.56106737,-0.53805926,-146.4738149,-61.97930706
0.3,0.6,1.5,37.4,-16.75853764,-0.536218067,-147.2164235,-62.86004938
0.3,0.6,1.5,37.45,-16.95735755,-0.535575767,-147.9160459,-63.7320995
0.3,0.6,1.5,37.5,-17.15733456,-0.535922981,-148.5765517,-64.59589124
0.3,0.6,1.5,37.55,-17.358369,-0.537064973,-149.2017698,-65.45193447
0.3,0.6,1.5,37.6,-17.56045006,-0.538822029,-149.7954546,-66.30080336
0.3,0.6,1.5,37.65,-17.76365244,-0.541029673,-150.3612585,-67.14312493
0.3,0.6,1.5,37.7,-17.96813379,-0.54353871,-150.90271,-67.97956829
0.3,0.6,1.5,37.75,-18.17413312,-0.546215133,-151.4231964,-68.81083433
0.3,0.6,1.5,37.8,-18.38197014,-0.548939912,-151.925948,-69.63764617
0.3,0.6,1.5,37.85,-18.5920457,-0.551608674,-152.4140235,-70.46074009
0.3,0.6,1.5,37.9,-18.80484328,-0.554131299,-152.8902965,-71.28085729
0.3,0.6,1.5,37.95,-19.02093173,-0.556431442,-153.3574395,-72.09873607
0.3,0.6,1.5,38,-19.24096913,-0.558445987,-153.8179062,-72.91510487
0.3,0.6,1.5,38.05,-19.46570817,-0.560124456,-154.2739103,-73.73067569
0.3,0.6,1.5,38.1,-19.6960029,-0.561428374,-154.7273993,-74.54613823
0.3,0.6,1.5,38.15,-19.93281718,-0.562330591,-155.1800217,-75.36215453
0.3,0.6,1.5,38.2,-20.17723507,-0.562814584,-155.6330867,-76.17935418
0.3,0.6,1.5,38.25,-20.43047335,-0.562873728,-156.0875138,-76.99833003
0.3,0.6,1.5,38.3,-20.69389666,-0.562510548,-156.5437685,-77.81963435
0.3,0.6,1.5,38.35,-20.96903584,-0.561735954,-157.0017836,-78.64377558
0.3,0.6,1.5,38.4,-21.25760995,-0.560568467,-157.460859,-79.47121544
0.3,0.6,1.5,38.45,-21.56155314,-0.559033426,-157.9195345,-80.3023666
0.3,0.6,1.5,38.5,-21.88304742,-0.557162194,-158.3754296,-81.13759072
0.3,0.6,1.5,38.55,-22.22456308,-0.554991353,-158.8250353,-81.97719702
0.3,0.6,1.5,38.6,-22.58890893,-0.55256191,-159.2634446,-82.82144126
0.3,0.6,1.5,38.65,-22.97929544,-0.549918484,-159.6839959,-83.6705252
0.3,0.6,1.5,38.7,-23.39941487,-0.547108521,-160.0777946,-84.52459651
0.3,0.6,1.5,38.75,-23.85354414,-0.5441815,-160.4330576,-85.38374914
0.3,0.6,1.5,38.8,-24.34667812,-0.541188163,-160.7341979,-86.24802415
0.3,0.6,1.5,38.85,-24.88470403,-0.538179766,-160.9605146,-87.11741099
0.3,0.6,1.5,38.9,-25.47463121,-0.535207344,-161.0842708,-87.99184927
0.3,0.6,1.5,38.95,-26.12489462,-0.532321018,-161.0677955,-88.87123093
0.3,0.6,1.5,39,-26.84575363,-0.52956933,-160.8589821,-89.75540292
0.3,0.6,1.5,39.05,-27.64980377,-0.52699863,-160.3840701,-90.64417017
0.3,0.6,1.5,39.1,-28.55259103,-0.524652498,-159.5356685,-91.53729915
0.3,0.6,1.5,39.15,-29.57320867,-0.522571236,-158.1521694,-92.4345216
0.3,0.6,1.5,39.2,-30.73438794,-0.520791412,-155.9811563,-93.33553875
0.3,0.6,1.5,39.25,-32.06039123,-0.519345475,-152.6128722,-94.24002581
0.3,0.6,1.5,39.3,-33.56713102,-0.518261439,-147.3611895,-95.14763661
0.3,0.6,1.5,39.35,-35.22711274,-0.517562643,-139.0826547,-96.05800865
0.3,0.6,1.5,39.4,-36.86618744,-0.517267595,-126.1171717,-96.9707681
0.3,0.6,1.5,39.45,-37.98168263,-0.517389895,-107.3850087,-97.88553504
0.3,0.6,1.5,39.5,-37.89686672,-0.517938242,-85.72158169,-98.80192871
0.3,0.6,1.5,39.55,-36.63896967,-0.518916527,-67.27495604,-99.7195727
0.3,0.6,1.5,39.6,-34.89482348,-0.520324012,-54.59231082,-100.6381001
0.3,0.6,1.5,39.65,-33.14578238,-0.522155586,-46.48981401,-101.5571585
0.3,0.6,1.5,39.7,-31.55317274,-0.524402111,-41.32739314,-102.4764149
0.3,0.6,1.5,39.75,-30.14012007,-0.527050838,-37.99302445,-103.39556
0.3,0.6,1.5,39.8,-28.88956314,-0.530085895,-35.82173441,-104.3143126
0.3,0.6,1.5,39.85,-27.77708022,-0.53348885,-34.41679058,-105.2324238
0.3,0.6,1.5,39.9,-26.7800559,-0.537239327,-33.53417834,-106.1496797
0.3,0.6,1.5,39.95,-25.87957954,-0.541315683,-33.0182041,-107.0659052
0.3,0.6,1.5,40,-25.06030082,-0.545695736,-32.766039,-107.9809663
0.3,0.6,1.5,40.05,-24.30982457,-0.550357524,-32.70772464,-108.894772
0.3,0.6,1.5,40.1,-23.61809991,-0.55528011,-32.794508,-109.8072759
0.3,0.6,1.5,40.15,-22.9769137,-0.560444411,-32.99179006,-110.7184774
0.3,0.6,1.5,40.2,-22.37949624,-0.565834039,-33.27471566,-111.6284219
0.3,0.6,1.5,40.25,-21.82022102,-0.571436168,-33.62532633,-112.5372005
0.3,0.6,1.5,40.3,-21.29437731,-0.577242395,-34.03066759,-113.4449494
0.3,0.6,1.5,40.35,-20.79799756,-0.583249601,-34.48149612,-114.3518488
0.3,0.6,1.5,40.4,-20.32772576,-0.58946081,-34.97137401,-115.2581202
0.3,0.6,1.5,40.45,-19.88071622,-0.595886022,-35.49601879,-116.1640246
0.3,0.6,1.5,40.5,-19.45455545,-0.602543031,-36.05282575,-117.0698586
0.3,0.6,1.5,40.55,-19.0472013,-0.609458204,-36.64050855,-117.9759514
0.3,0.6,1.5,40.6,-18.65693545,-0.616667229,-37.25882163,-118.8826594
0.3,0.6,1.5,40.65,-18.28232615,-0.624215812,-37.9083399,-119.790362
0.3,0.6,1.5,40.7,-17.92219888,-0.632160322,-38.59027801,-120.6994556
0.3,0.6,1.5,40.75,-17.57561321,-0.640568365,-39.30633678,-121.6103474
0.3,0.6,1.5,40.8,-17.24184453,-0.649519292,-40.05856726,-122.5234484
0.3,0.6,1.5,40.85,-16.92036926,-0.659104616,-40.84924551,-123.4391662
0.3,0.6,1.5,40.9,-16.61085282,-0.669428338,-41.68075251,-124.3578971
0.3,0.6,1.5,40.95,-16.31313934,-0.680607152,-42.55545513,-125.2800171
0.3,0.6,1.5,41,-16.02724214,-0.692770542,-43.47558532,-126.2058735
0.3,0.65,1.35,37,-11.69124235,-0.753813877,-124.8381436,-36.30017454
0.3,0.65,1.35,37.05,-11.7551956,-0.743044631,-125.7650424,-37.12918643
0.3,0.65,1.35,37.1,-11.82035683,-0.73398816,-126.6592368,-37.95469995
0.3,0.65,1.35,37.15,-11.88625351,-0.726479395,-127.522869,-38.77638975
0.3,0.65,1.35,37.2,-11.95247154,-0.720357191,-128.3582305,-39.5940117
0.3,0.65,1.35,37.25,-12.01865362,-0.715465283,-129.1677167,-40.40739818
0.3,0.65,1.35,37.3,-12.08449698,-0.711653116,-129.953788,-41.216453
0.3,0.65,1.35,37.35,-12.14975094,-0.708776565,-130.7189356,-42.02114601
0.3,0.65,1.35,37.4,-12.21421413,-0.706698541,-131.4656518,-42.82150755
0.3,0.65,1.35,37.45,-12.27773172,-0.705289482,-132.1964048,-43.61762276
0.3,0.65,1.35,37.5,-12.34019261,-0.704427746,-132.9136178,-44.40962587
0.3,0.65,1.35,37.55,-12.40152665,-0.703999903,-133.6196502,-45.19769456
0.3,0.65,1.35,37.6,-12.46170196,-0.703900929,-134.3167824,-45.98204435
0.3,0.65,1.35,37.65,-12.52072232,-0.704034325,-135.0072023,-46.76292318
0.3,0.65,1.35,37.7,-12.57862468,-0.704312149,-135.6929937,-47.54060615
0.3,0.65,1.35,37.75,-12.63547676,-0.704654983,-136.3761266,-48.31539046
0.3,0.65,1.35,37.8,-12.69137475,-0.704991834,-137.0584484,-49.08759059
0.3,0.65,1.35,37.85,-12.74644107,-0.705259974,-137.7416759,-49.85753376
0.3,0.65,1.35,37.9,-12.80082219,-0.705404737,-138.4273884,-50.62555556
0.3,0.65,1.35,37.95,-12.85468645,-0.705379264,-139.1170218,-51.39199597
0.3,0.65,1.35,38,-12.90822196,-0.705144211,-139.8118624,-52.15719556
0.3,0.65,1.35,38.05,-12.96163442,-0.704667423,-140.5130425,-52.921492
0.3,0.65,1.35,38.1,-13.01514495,-0.70392358,-141.2215361,-53.68521689
0.3,0.65,1.35,38.15,-13.0689879,-0.70289381,-141.9381549,-54.44869276
0.3,0.65,1.35,38.2,-13.12340851,-0.701565292,-142.6635461,-55.21223047
0.3,0.65,1.35,38.25,-13.17866065,-0.699930832,-143.3981904,-55.97612675
0.3,0.65,1.35,38.3,-13.23500443,-0.697988429,-144.1424015,-56.74066214
0.3,0.65,1.35,38.35,-13.29270372,-0.695740829,-144.8963267,-57.50609909
0.3,0.65,1.35,38.4,-13.35202375,-0.69319507,-145.659949,-58.27268034
0.3,0.65,1.35,38.45,-13.4132286,-0.69036202,-146.4330908,-59.04062761
0.3,0.65,1.35,38.5,-13.47657875,-0.687255921,-147.2154195,-59.81014048
0.3,0.65,1.35,38.55,-13.54232866,-0.683893919,-148.0064542,-60.58139555
0.3,0.65,1.35,38.6,-13.61072449,-0.68029561,-148.8055755,-61.35454584
0.3,0.65,1.35,38.65,-13.68200189,-0.676482584,-149.6120358,-62.12972044
0.3,0.65,1.35,38.7,-13.75638403,-0.67247798,-150.4249726,-62.90702439
0.3,0.65,1.35,38.75,-13.83407979,-0.66830605,-151.243423,-63.68653878
0.3,0.65,1.35,38.8,-13.91528236,-0.663991742,-152.0663401,-64.46832112
0.3,0.65,1.35,38.85,-14.00016801,-0.659560291,-152.8926101,-65.2524059
0.3,0.65,1.35,38.9,-14.08889531,-0.655036836,-153.7210717,-66.03880539
0.3,0.65,1.35,38.95,-14.18160479,-0.650446056,-154.5505347,-66.82751058
0.3,0.65,1.35,39,-14.2784189,-0.645811835,-155.3798008,-67.61849243
0.3,0.65,1.35,39.05,-14.37944251,-0.641156946,-156.2076826,-68.41170321
0.3,0.65,1.35,39.1,-14.48476384,-0.636502772,-157.0330235,-69.20707805
